gene	score	normalized_score
JPH3	24.980614840999994	33.25293968956452
MOCS1	24.979464090999993	33.25140786896718
IFT122	24.978822241999993	33.25055347181872
JUP	24.973179481999995	33.243042113144924
COMP	24.973179481999995	33.243042113144924
GAL	24.968750041999996	33.23714586510956
PODXL	24.940972241999997	33.200169453040125
RAG1	24.940330392999996	33.19931505589167
NDUFB8	24.940330392999996	33.19931505589167
CCDC141	24.939003142999997	33.19754828735999
TPI1	24.937210543999996	33.195162069614184
APOB	24.928712642999997	33.18385009065612
DBH	24.928381626999997	33.183409458784
ORC6	24.927739777999996	33.18255506163554
MYO9A	24.913064806999994	33.163020477370296
CTNND1	24.864767677999993	33.098729765230566
ALDH3A2	24.864767677999993	33.098729765230566
MYO15A	24.864125828999992	33.097875368082114
CD59	24.864125828999992	33.097875368082114
CDH1	24.864125828999992	33.097875368082114
CSNK2A1	24.864125828999992	33.097875368082114
PDE10A	24.832797667999998	33.0561728937856
SPINK5	24.809209138999996	33.02477302884252
NEUROD2	24.807881888999997	33.023006260310844
CYP11A1	24.430660498999995	32.52086809393169
EZR	24.430660498999995	32.52086809393169
ERF	24.383308757999995	32.457835834810325
CLCN1	24.380030067999996	32.453471407372305
SPATA7	24.380030067999996	32.453471407372305
MYO3A	24.376338748	32.448557707604856
ZFPM2	24.376338748	32.448557707604856
RASGRP2	24.373060058	32.444193280166836
OTX2	24.373060058	32.444193280166836
CD96	24.371732808	32.44242651163516
CILK1	24.357940488000004	32.424066868045195
HEPACAM	24.19577526800001	32.2082006728083
HOXB1	24.193157139000007	32.20471555099322
ACAT1	24.193157139000007	32.20471555099322
RBM8A	24.190539010000006	32.20123042917814
BBS1	24.183476080000005	32.191828611536074
ALDH4A1	24.171258099000006	32.175564648943194
MLX	24.170616250000005	32.17471025179474
IQCB1	24.169974401000005	32.173855854646284
PIGH	24.168647151000005	32.17208908611461
CACNA1H	24.166719661000005	32.16952330824524
BSND	23.669852301000002	31.508118436469402
DNAJC5	23.667876021	31.505487711802775
SLC4A4	23.667234172	31.504633314654317
PLAU	23.667234172	31.504633314654317
SCARB2	23.667234172	31.504633314654317
SEC61A1	23.630499512	31.455733980459716
KCNQ1OT1	23.630499512	31.455733980459716
EYS	23.630499512	31.455733980459716
FEZF1	23.628135442	31.452587049223947
CAT	23.626342843	31.45020083147815
DNAAF3	23.626342843	31.45020083147815
TMEM67	23.626342843	31.45020083147815
PRPF8	23.614936433	31.43501719143491
FOXF1	23.612572363	31.43187026019914
UMPS	23.612572363	31.43187026019914
ZDHHC9	23.606918722000003	31.424344417284704
SEPTIN9	23.596649162000002	31.410674094857015
TRAIP	23.596649162000002	31.410674094857015
ARHGEF6	23.589600191000002	31.401290858734594
ASAH1	23.557823940000002	31.358991909537824
PRKCH	23.541665529000003	31.337482644458397
CRBN	23.541665529000003	31.337482644458397
SDHB	23.493671939000002	31.273595988188575
TERF2IP	23.277188729000006	30.985424413079137
UROC1	23.277188729000006	30.985424413079137
FOXH1	23.277188729000006	30.985424413079137
PAX8	23.276546880000005	30.98457001593068
DYNC2H1	23.271532479000008	30.977895097194953
KCNB1	23.26449438900001	30.96852634531317
GJA8	23.236819399000012	30.931686788751545
XYLT1	23.236819399000012	30.931686788751545
PRKAR1A	23.235587848000012	30.93004740992167
RXYLT1	23.20779508700002	30.893051082520532
TBX4	23.20646783700002	30.89128431398886
NTRK2	23.20200913600002	30.885349115180084
RHBDF2	23.15305754600002	30.820187217431013
FGD1	23.15251139600002	30.81946020998435
AXIN2	23.139250065000024	30.801807392279386
HNRNPK	23.139250065000024	30.801807392279386
RGS9BP	23.124596894000025	30.782301827079117
TBXA2R	23.124596894000025	30.782301827079117
NNT	23.124596894000025	30.782301827079117
SMPD1	23.071323445000022	30.711386887718028
BRCA2	23.054699154000023	30.689257466583953
ARVCF	23.049684753000026	30.682582547848224
TDP2	23.029651143000027	30.65591481251287
BUB1	23.029009294000026	30.65506041536441
SNAP25	23.025077874000026	30.64982710653729
AHCY	22.988441044000027	30.601057998724645
PYCR2	22.985779363000027	30.597514902674806
VAMP1	22.981847943000027	30.59228159384768
FAM161A	22.944745764000025	30.54289303682091
KCNQ3	22.942381694000026	30.53974610558514
UCHL1	22.719854105000024	30.243528556762588
UBQLN2	22.719854105000024	30.243528556762588
JAK3	22.719854105000024	30.243528556762588
CHI3L1	22.719854105000024	30.243528556762588
TKT	22.717409115000024	30.240273908887467
PPOX	22.717409115000024	30.240273908887467
SLC13A5	22.716767266000023	30.23941951173901
AP4M1	22.436077810000025	29.865779807061067
POMT1	22.417833260000027	29.84149357853248
MAP3K1	22.410933990000025	29.832309616861707
BRCA1	22.410933990000025	29.832309616861707
TPRN	22.400269869000027	29.818114074649788
FLVCR2	22.400269869000027	29.818114074649788
SCN11A	22.398942619000028	29.816347306118114
PRKCSH	22.396324490000026	29.81286218430303
ASXL2	22.396015657000028	29.81245108132624
ZBTB24	22.39468840700003	29.810684312794567
FGF5	22.38769772600003	29.801378669392214
TRMU	22.38769772600003	29.801378669392214
MPDZ	22.38156275600003	29.79321210549033
TTI2	22.376340457000026	29.786260443379796
SPG21	22.375655056000028	29.78534807199658
SLC34A3	22.371842625000028	29.78027315534939
ERCC1	22.371842625000028	29.78027315534939
PLD3	22.360056595000028	29.764584184230632
ITPA	22.360056595000028	29.764584184230632
COQ8A	22.35019688400003	29.751459432204857
RRM2B	22.34830306200003	29.748938471485932
PWRN1	22.34766121300003	29.748084074337477
WDR73	22.34435768300003	29.743686581139173
SELENOI	22.33484976300003	29.731030115621987
PSMD12	22.328072944000027	29.722009154571648
GNE	22.319801174000027	29.71099818984213
INSR	22.314959104000028	29.70455266947734
TRPM6	22.24329156400003	29.609152440119978
RAD51C	22.24264971500003	29.60829804297152
CTNND2	22.237635314000034	29.601623124235793
ENPP1	22.21987628400003	29.57798319554332
STK36	22.21987628400003	29.57798319554332
MTHFR	22.21987628400003	29.57798319554332
B3GALNT2	22.21425399300003	29.570499084174163
ZBTB18	22.162664663000026	29.50182595943187
GP1BB	22.159648223000026	29.497810626020915
PEX11B	22.139614613000028	29.471142890685563
HECW2	22.132779002000028	29.46204366867797
ORC1	22.116661062000027	29.44058827656087
PON3	22.11221626100003	29.43467158073389
ARID1B	22.11221626100003	29.43467158073389
JAM3	22.09990258100003	29.418280228439215
ROM1	22.09857533100003	29.416513459907538
PNPLA8	22.096211261000033	29.41336652867177
NEB	22.067791612000033	29.37553571945387
PML	22.06581533200003	29.37290499478725
HTR1A	22.055714332000033	29.35945905096472
SARS1	22.055714332000033	29.35945905096472
DKC1	22.007720742000032	29.2955723946949
ILDR1	22.007035341000034	29.294660023311685
PACS2	22.007035341000034	29.294660023311685
HERC2	21.988394151000033	29.269845807538488
HYMAI	21.94978092100003	29.218445815321243
PIGM	21.917263390000034	29.17516011142329
LFNG	21.881817621000035	29.12797648418635
NF2	21.877488621000037	29.12221393683384
EFTUD2	21.868751582000034	29.110583629382177
ATL1	21.864820162000033	29.10535032055505
PIK3CA	21.862843882000032	29.10271959588842
ACTL6B	21.854483022000032	29.091590039025935
RASA2	21.806173281000035	29.027282538425315
PON2	21.772512621000036	28.982475158622407
TBC1D24	21.772512621000036	28.982475158622407
BCL11A	21.020908101000042	27.98197697500911
SLC2A3	21.017618530000043	27.97759806333044
MMADHC	21.013904763000042	27.97265448324412
IGF1R	21.01072746200004	27.968425019750082
ORAI1	21.005701711000043	27.961734992464464
HPSE2	21.005701711000043	27.961734992464464
CRX	21.005701711000043	27.961734992464464
DEGS1	21.002010391000045	27.956821292697022
KCNJ8	21.000683141000046	27.955054524165345
SPAST	20.99399007100005	27.94614504557707
KCNT1	20.993348222000048	27.94529064842861
HSPB1	20.976530171000046	27.922903303715174
TNF	20.972770771000047	27.917898979271417
EGR2	20.972770771000047	27.917898979271417
INTU	20.970794491000046	27.91526825460479
CAMK2B	20.970794491000046	27.91526825460479
SPNS2	20.970152642000045	27.91441385745633
MYH8	20.970152642000045	27.91441385745633
YWHAE	20.966393242000045	27.909409533012575
SYNJ1	20.960016832000044	27.900921576310324
COX6A1	20.932341842000046	27.864082019748697
COL6A2	20.932341842000046	27.864082019748697
BMP1	20.926606162000045	27.85644697063831
TINF2	20.916142192000045	27.842517859383918
LDLRAP1	20.915456791000047	27.841605488000702
AQP2	20.915125775000046	27.841164856128575
TGFB1	20.913798525000047	27.8393980875969
SDHAF2	20.90571451500005	27.82863705954812
KCNH2	20.90571451500005	27.82863705954812
PSPH	20.90507266600005	27.827782662399663
RPS19	20.898220556000048	27.818661477752027
LAMB2	20.895616386000047	27.815194937456578
BEST1	20.89117158500005	27.809278241629602
SLURP1	20.88880751500005	27.806131310393834
ERCC6L2	20.88498267500005	27.801039875509154
POLA1	20.88498267500005	27.801039875509154
EXOSC2	20.88365542500005	27.79927310697748
TRIP4	20.87840045500005	27.79227795487283
ERAP1	20.87573877400005	27.788734858822984
CABP4	20.87394617500005	27.78634864107718
KARS1	20.87394617500005	27.78634864107718
BTNL2	20.87326077400005	27.785436269693964
STAT2	20.87326077400005	27.785436269693964
CIITA	20.87326077400005	27.785436269693964
NSMCE3	20.872951941000053	27.785025166717176
SH2B1	20.872951941000053	27.785025166717176
RAB23	20.863529981000053	27.772483126834185
CACNA2D4	20.850473701000055	27.755103262720617
TAP2	20.850473701000055	27.755103262720617
NAA15	20.850473701000055	27.755103262720617
CCNF	20.847812020000056	27.751560166670767
TECRL	20.847812020000056	27.751560166670767
CENPJ	20.847812020000056	27.751560166670767
KIAA1549	20.843880600000055	27.746326857843652
ABCC9	20.841516530000057	27.74317992660788
ATP1A2	20.82408061100006	27.71997010704862
MAST1	20.814899436000058	27.70774858806289
AP3B1	20.80575968600006	27.69558221195637
PRTN3	20.80141933600006	27.689804556053975
MYO5B	20.80019337500006	27.688172618351313
RSPH1	20.79950797400006	27.687260246968094
WDR35	20.79950797400006	27.687260246968094
MYOC	20.791490623000065	27.676587952031806
SZT2	20.791490623000065	27.676587952031806
C19ORF12	20.745264132000067	27.615053569188667
IKBKG	20.742728680000067	27.611678502843084
KRT6A	20.735921680000068	27.602617366361553
MARS1	20.735921680000068	27.602617366361553
CREB3L1	20.73523627900007	27.601704994978338
GINS1	20.73523627900007	27.601704994978338
ARX	20.73523627900007	27.601704994978338
FAM83H	20.32391368900007	27.05417302407678
GJB2	20.32391368900007	27.05417302407678
SLC29A3	20.32391368900007	27.05417302407678
SNORD116-1	20.31381268900007	27.04072708025425
SLC9A7	20.31050915900007	27.036329587055953
ADA	20.26638720800007	26.97759666214888
MSMO1	20.26638720800007	26.97759666214888
RFXANK	20.26570180700007	26.97668429076566
GLRB	20.26570180700007	26.97668429076566
HSPA9	20.25958020800007	26.96853552566735
POMP	20.258894807000072	26.96762315428413
SERPING1	20.255616117000073	26.963258726846107
ANKRD11	20.248369737000072	26.953612709778817
REEP6	20.23894777700007	26.941070669895822
FGA	20.236583707000072	26.937923738660054
TYR	20.236583707000072	26.937923738660054
OTOGL	20.236583707000072	26.937923738660054
IDH3B	20.236583707000072	26.937923738660054
PTPRF	20.234219637000074	26.93477680742429
ADAMTS17	20.234219637000074	26.93477680742429
KCNV2	20.230940947000075	26.93041237998626
LGI1	20.230940947000075	26.93041237998626
SLC13A3	19.619830147000076	26.116932379378397
POT1	19.619830147000076	26.116932379378397
CAV1	19.619830147000076	26.116932379378397
IL17RA	19.61883178500008	26.115603410032147
G6PC3	19.61818993600008	26.114749012883685
CALM2	19.61514046500008	26.1106897102647
NFE2L2	19.61449861600008	26.109835313116246
MGMT	19.613813215000082	26.108922941733027
PEX14	19.613813215000082	26.108922941733027
PITPNM3	19.606977604000082	26.09982371972544
DNAH9	19.606977604000082	26.09982371972544
FOXRED1	19.606977604000082	26.09982371972544
TGIF1	19.605650354000083	26.098056951193765
NOTCH1	19.605008505000082	26.097202554045314
NDE1	19.594313976000084	26.082966534231193
TSPAN7	19.573676616000085	26.055495117222456
MID1	19.541900365000085	26.013196168025686
GM2A	19.53885089400009	26.009136865406703
B9D1	19.53752364400009	26.007370096875025
IRX5	19.525636524000088	25.991546559826055
CWF19L1	19.52327245400009	25.988399628590287
DGCR8	19.51477455300009	25.977087649632224
COG4	19.498540241000093	25.955477348954137
SEMA4A	18.991477311000093	25.280500646522064
GPSM2	18.987320642000093	25.274967497540494
MICOS13	18.98667879300009	25.274113100392036
LDLR	18.984200793000092	25.27081451126302
CLCN2	18.98386977700009	25.27037387939089
EIF4A3	18.495703507000094	24.620551461563654
ATP1A3	18.491258706000096	24.614634765736678
RERE	18.457810466000097	24.57011014876782
CIC	18.442951356000098	24.550330447915158
CYP27B1	18.4416241060001	24.548563679383484
SETD5	18.339647826000096	24.412817977758852
MSRB3	18.298907966000094	24.358587122507128
DLL1	18.298907966000094	24.358587122507128
PDE1C	18.298266117000093	24.357732725358673
ITGA8	18.298266117000093	24.357732725358673
DPM2	18.294506717000093	24.35272840091491
EYA1	18.172167277000092	24.18987628354836
CDH15	18.171481876000094	24.188963912165143
DKK1	18.170840027000093	24.188109515016688
COX7B	18.169689277000092	24.18657769441934
TUBB2A	18.156823647000095	24.169451614009343
RPS10	18.148739637000098	24.158690585960567
RP9	18.148739637000098	24.158690585960567
GJA5	18.1463755670001	24.155543654724795
SNCAIP	18.1430968770001	24.15117922728677
DNMT3A	18.1430968770001	24.15117922728677
AARS1	18.1381260280001	24.14456228278581
MTRR	18.110451038000104	24.107722726224182
PCBD1	18.107973038000104	24.10442413709516
RIN2	18.105996758000103	24.101793412428535
NR2F1	18.085683898000106	24.074753953520027
MORC2	18.084998497000107	24.073841582136808
DNAJC3	18.082336816000108	24.070298486086966
ETFDH	18.082336816000108	24.070298486086966
DHPS	18.080647626000108	24.068049921207688
BCAP31	18.051067466000106	24.028674298039547
RNF135	18.049740216000107	24.02690752950787
PPA2	18.047136046000105	24.02344098921242
GNB4	18.046494197000104	24.022586592063966
F13A1	18.046494197000104	24.022586592063966
MYO1H	18.046494197000104	24.022586592063966
WIPF1	18.045852348000103	24.02173219491551
PURA	18.045852348000103	24.02173219491551
P4HTM	18.033161498000105	24.004838772862236
B3GALT6	18.009231058000104	23.972983773170288
KCND3	18.004786257000106	23.96706707734331
TMEM107	18.004786257000106	23.96706707734331
TNNI3	18.004100856000107	23.96615470596009
SLC3A1	18.004100856000107	23.96615470596009
CLDN10	18.00246477300011	23.963976834451632
PABPN1	18.00246477300011	23.963976834451632
KYNU	18.00131402300011	23.962445013854285
KIFBP	18.00062862200011	23.961532642471067
SRPX2	17.98868341200011	23.945631778931983
PTPN14	16.836759942000107	22.412249117267656
PNKD	16.836759942000107	22.412249117267656
GJB6	16.836759942000107	22.412249117267656
COL4A1	16.836759942000107	22.412249117267656
CHSY1	16.835432692000108	22.41048234873598
SYCE1	16.83146860100011	22.40520554991474
NDUFAF3	16.83146860100011	22.40520554991474
AGXT	16.830141351000112	22.403438781383066
OSTM1	16.830141351000112	22.403438781383066
SPRY4	16.815311741000112	22.383698349448604
HADH	16.81351914200011	22.381312131702806
TRNL2	16.758911262000108	22.308620864823546
GNAS	16.758911262000108	22.308620864823546
FGF8	16.654990723000108	22.170287063279066
NFKBIL1	16.653198124000106	22.16790084553326
PTS	16.652889291000108	22.167489742556477
TRPM7	16.63078080100011	22.13806003118722
OGT	16.63078080100011	22.13806003118722
SLC5A7	16.618731800000113	22.1220210062824
GABRB3	16.57043467100011	22.057730294142672
SYCP3	15.771432211000112	20.9941383536198
DNAJB13	15.771432211000112	20.9941383536198
MATN3	15.771432211000112	20.9941383536198
HESX1	15.770281461000112	20.992606533022453
TUBGCP4	15.76347446100011	20.98354539654092
PROKR2	15.759783141000108	20.978631696773473
KLLN	15.757305141000106	20.97533310764445
TRAF3IP1	15.752699201000105	20.96920191167475
EDN3	15.752013800000105	20.96828954029153
SLC25A1	15.740207841000105	20.952574040689008
SNRNP200	15.691225311000105	20.887370957166063
STXBP1	15.688861241000104	20.88422402593029
BANF1	15.0477345430001	20.030788369615983
F11	15.0477345430001	20.030788369615983
PPP2R2B	15.0477345430001	20.030788369615983
OTOA	15.039222742000101	20.019457887676122
KRIT1	15.039222742000101	20.019457887676122
TSC1	15.0385808930001	20.018603490527664
GYPC	14.974416652000098	19.933191275905234
PAFAH1B1	14.974416652000098	19.933191275905234
GRIN2A	14.968040242000097	19.924703319202987
TREM2	13.767834501000099	18.327049723622213
IL10	13.760517042000098	18.31730908976045
TNNT3	13.758415610000096	18.31451176903786
CCDC40	13.749013450000096	18.301996085920305
MCM3AP	13.749013450000096	18.301996085920305
VWA3B	13.739224670000096	18.288965753678838
PHOX2B	13.731412170000096	18.278566146103994
KCNJ1	13.727620001000096	18.273518201213435
TNFSF15	13.726292751000095	18.271751432681757
HLA-DRA	13.726292751000095	18.271751432681757
MMP1	13.726292751000095	18.271751432681757
TP63	13.726292751000095	18.271751432681757
MSH3	13.709881728000095	18.249905903196737
CHD7	13.709881728000095	18.249905903196737
UNC13A	13.697191868000093	18.23301379898173
IFT81	13.697191868000093	18.23301379898173
TSPYL1	13.693913178000093	18.228649371543707
MSH2	13.693913178000093	18.228649371543707
RUBCN	13.692120579000091	18.226263153797902
ABCA1	13.675554980000092	18.2042118605061
UFC1	13.675554980000092	18.2042118605061
SLC30A9	13.67491313100009	18.20335746335764
RB1	13.67491313100009	18.20335746335764
TRPS1	13.63584285100009	18.151349069138213
RAI1	13.62989125800009	18.14342660748763
GREM2	13.604303998000088	18.109366132234445
GNAT2	13.604303998000088	18.109366132234445
LAGE3	13.604303998000088	18.109366132234445
AEBP1	13.600531758000086	18.10434471582764
PTPN11	13.596202758000086	18.098582168475126
PLEKHG5	13.559492627000084	18.049715486053223
TALDO1	13.555733227000085	18.044711161609463
SRCAP	13.555047826000084	18.043798790226244
BRPF1	13.544390665000083	18.02961251281672
RPS20	13.520942734000084	17.99839980486894
PET100	13.519150135000082	17.996013587123137
OTOG	13.515846605000082	17.991616093924836
DHODH	13.515846605000082	17.991616093924836
MEN1	13.513242435000082	17.98814955362939
ATL3	13.512600586000081	17.987295156480933
PAX1	13.512600586000081	17.987295156480933
CHRNA1	13.511915185000081	17.986382785097714
PNPLA2	13.503803935000082	17.97558549652921
ASNS	13.489481955000084	17.95652079615228
TM4SF20	13.482083346000083	17.946672139486715
ECHS1	13.481397945000083	17.945759768103496
HSD17B4	13.480070695000082	17.94399299957182
TYROBP	13.473007765000082	17.93459118192976
MPZ	13.46877017600008	17.928950316308832
ADAMTS2	13.45329744600008	17.90835379533456
GDF6	13.43428699600008	17.883048039197448
EVC	13.42968105600008	17.876916843227747
TPK1	13.42264296600008	17.867548091345963
MYMK	13.421315716000079	17.865781322814286
MAPK10	13.40901177500008	17.84940293458721
TCF20	13.11248298500008	17.454678704104868
NKX3-2	13.08744643500008	17.42135130634129
IL17F	13.08744643500008	17.42135130634129
IDUA	13.08680458600008	17.420496909192835
TERC	13.069325115000078	17.3972291153988
CDK13	13.068639714000078	17.39631674401558
SPART	13.052602694000077	17.37496906853783
CDH3	13.030900253000079	17.346079869201358
CACNA2D2	13.030900253000079	17.346079869201358
DNAJB2	13.030214852000078	17.34516749781814
KIF15	13.029064102000078	17.343635677220792
TRNC	13.009381493000078	17.317435176785708
NIPAL4	13.003856633000078	17.310080760669745
DNA2	12.995084703000078	17.298404008071476
ZBTB16	12.993248552000077	17.295959816090907
PRPH2	12.983147552000077	17.28251387226838
EGFR	12.980783482000076	17.27936694103261
STX3	12.980783482000076	17.27936694103261
KMT2E	12.980098081000076	17.278454569649387
DISC2	12.963820961000076	17.25678728511196
GJC2	12.961375971000075	17.253532637236834
BAG3	12.951238170000076	17.240037705771638
REPS1	12.951238170000076	17.240037705771638
TDRD9	12.938892470000077	17.223603730061335
MID2	12.938892470000077	17.223603730061335
SNAI2	12.906474370000078	17.180450383716114
NDUFS8	12.903568588000077	17.176582352676366
EPB41	12.902241338000076	17.17481558414469
XRCC1	12.902241338000076	17.17481558414469
MCM8	12.894428838000076	17.164415976569845
DNAJB6	12.894428838000076	17.164415976569845
MMACHC	12.894428838000076	17.164415976569845
CYP4F22	12.893101588000075	17.162649208038168
SCN4A	12.884329658000075	17.150972455439895
GARS1	12.875067658000075	17.138643346274048
B2M	12.867255158000075	17.1282437386992
GPR143	12.867255158000075	17.1282437386992
P3H1	12.867255158000075	17.1282437386992
PPP3CA	12.866569757000075	17.127331367315982
MARVELD2	12.818666877000073	17.063565459641758
MESP2	12.818666877000073	17.063565459641758
DNAH5	12.814337877000073	17.057802912289247
MAPK8IP3	12.814337877000073	17.057802912289247
LINS1	12.787202707000073	17.021681936996234
FANCM	12.739850966000073	16.958649677874867
PLG	12.734836565000073	16.951974759139137
WARS2	12.723508452000072	16.93689534412941
OPA1	12.675514862000071	16.87300868785959
RPS26	12.67106058200007	16.86707937406394
SIGMAR1	12.67106058200007	16.86707937406394
TMEM231	12.66990983200007	16.865547553466598
KANK2	12.32959986200007	16.412544015315316
PKD1	12.32959986200007	16.412544015315316
C4B	12.32959986200007	16.412544015315316
LIPN	12.32959986200007	16.412544015315316
LAMC3	12.32082793200007	16.400867262717043
CNTNAP1	12.31217268100007	16.389345827342733
FGF10	12.301429832000068	16.375045486371747
ZBTB42	12.298825662000068	16.3715789460763
AR	12.298825662000068	16.3715789460763
KCNT2	12.297128762000067	16.3693201180323
MPV17	12.234331111000067	16.285727039373484
BMP2	12.232494960000066	16.28328284739292
DNAH11	12.198421670000064	16.23792619526058
ARSI	12.198421670000064	16.23792619526058
KRT86	12.194662270000064	16.23292187081682
GATA5	12.194662270000064	16.23292187081682
CC2D1A	12.191383580000064	16.228557443378797
TONSL	12.144031839000064	16.165525184257433
IKBKB	12.142881089000063	16.16399336366009
BMS1	12.142881089000063	16.16399336366009
CLIP2	12.142881089000063	16.16399336366009
SMOC2	12.126087019000062	16.141637941249275
MAFB	12.126087019000062	16.141637941249275
KIF23	12.11420685900006	16.1258236690027
IGSF3	12.11420685900006	16.1258236690027
DRAM2	12.11420685900006	16.1258236690027
HNRNPU	12.11420685900006	16.1258236690027
PBX1	12.104909759000059	16.113447836479935
USH1C	12.072106208000058	16.069781397124878
SMCHD1	12.069444527000059	16.066238301075035
CAD	12.069444527000059	16.066238301075035
LRRK2	12.059584816000058	16.053113549049257
ABCA7	12.059584816000058	16.053113549049257
CIB2	12.058942967000057	16.0522591519008
HAMP	12.056281286000058	16.048716055850957
LRP2	12.056281286000058	16.048716055850957
FAM111A	12.048020866000057	16.03772019967132
SLC25A24	11.943414926000056	15.898474026743617
FGD4	11.934792566000056	15.88699637421638
KNL1	11.929056886000057	15.879361325105998
STS	11.928371485000056	15.878448953722776
GTF2H5	11.927044235000055	15.876682185191102
NFU1	11.918628474000055	15.865479546875111
BCL2	11.917943073000055	15.864567175491889
NFASC	11.917943073000055	15.864567175491889
BMPR1A	11.896256333000055	15.835698876537949
BBS9	11.889883284000055	15.827215393830077
NECAP1	11.881629394000056	15.816228230058439
NUP37	11.853954404000055	15.779388673496808
NUS1	11.853954404000055	15.779388673496808
KCNC1	11.812599003000054	15.724338440984766
MYOT	11.811957154000053	15.723484043836311
PRRT2	11.811957154000053	15.723484043836311
PSAT1	11.622736869000052	15.471603505058692
KRAS	11.24241582900005	14.965339240296254
MSX1	11.201468109000047	14.91083169225342
AIP	11.193379709000046	14.900064820457152
CDKN2A	11.192737860000046	14.899210423308695
GPI	11.192737860000046	14.899210423308695
TRIO	11.192737860000046	14.899210423308695
NMNAT1	11.183551470000046	14.886981962376922
CST6	11.182224220000045	14.885215193845244
KIF11	11.182224220000045	14.885215193845244
TRNS2	11.166754420000043	14.864622573139794
RIMS1	11.138213104000041	14.826629806922881
PLK4	11.138213104000041	14.826629806922881
SCN4B	11.13191761400004	14.818249566859986
BCL11B	11.131275765000039	14.817395169711531
HS6ST1	11.105461315000039	14.783032270542193
GAB1	11.103668716000037	14.780646052796392
GTPBP3	11.103668716000037	14.780646052796392
LMNB1	11.102341466000036	14.778879284264715
CHAMP1	11.100505315000035	14.776435092284151
PSMB9	11.088456314000036	14.76039606737933
ANXA11	11.088456314000036	14.76039606737933
SLC25A11	11.088456314000036	14.76039606737933
FZD2	11.088456314000036	14.76039606737933
CLIC2	11.065093983000034	14.729297305851826
ATP6V0A4	11.058117013000034	14.720009913843962
SH3TC2	11.058117013000034	14.720009913843962
SERPINB6	11.056140733000035	14.717379189177338
DDC	11.056140733000035	14.717379189177338
BOLA3	11.055041082000034	14.715915389002069
KANSL1	11.053713832000033	14.714148620470391
TTPA	11.035373262000034	14.689734574940925
GNAL	11.034222512000033	14.68820275434358
RPS24	11.034222512000033	14.68820275434358
IQSEC2	11.034222512000033	14.68820275434358
PFN1	10.731202312000033	14.284837484935487
STX16	10.731202312000033	14.284837484935487
PMP22	10.627923622000033	14.14735808053946
SOBP	10.603826192000033	14.11528079214749
PITX1	10.603140791000033	14.11436842076427
FADD	10.596102701000033	14.104999668882485
ADD3	10.595460852000032	14.104145271734028
DDOST	10.594133602000031	14.102378503202354
FAS	10.59223978000003	14.099857542483427
COL18A1	10.590447181000028	14.097471324737624
VCL	10.589805332000028	14.096616927589167
VPS33B	10.589805332000028	14.096616927589167
DHCR24	10.589119931000027	14.095704556205948
NDUFB9	10.576014201000026	14.078258866736268
GNB5	10.575328800000026	14.077346495353046
FMR1	10.574001550000025	14.075579726821372
TGM6	10.572674300000024	14.073812958289695
COX8A	10.572674300000024	14.073812958289695
FGFR1	10.569370770000024	14.069415465091396
ATP6AP2	10.558645840000022	14.055138976993128
ALG3	10.503381701000022	13.98157413109724
CA2	10.48917422100002	13.962661847368926
KLHL24	10.48848882000002	13.961749475985705
DLG3	10.48848882000002	13.961749475985705
PCSK1	10.455371419000022	13.91766525527547
LARS2	10.402739819000022	13.847604713062841
HTT	10.39965298000002	13.843495668039257
MYH11	10.386799463000019	13.826385711846411
HACD1	10.382470463000018	13.8206231644939
RFXAP	10.37673478300002	13.812988115383519
NDUFA6	10.37673478300002	13.812988115383519
SLC19A3	10.37604938200002	13.812075744000296
NFIB	10.341667052000018	13.76630771334317
NLRP1	10.339062882000018	13.762841173047724
GUCA1B	10.339062882000018	13.762841173047724
TRNH	10.336698812000018	13.759694241811951
MED13L	10.308157496000016	13.721701475595038
NDUFA1	10.290372815000017	13.698027401579838
ADK	10.267440724000018	13.667501353929199
MYL2	10.266113474000017	13.665734585397523
SUOX	10.260377794000018	13.65809953628714
RTN4R	10.259050544000017	13.656332767755464
RANBP2	10.256605554000016	13.653078119880336
CD79A	10.254812955000014	13.650691902134534
PER3	10.254812955000014	13.650691902134534
SLC16A1	10.254812955000014	13.650691902134534
TBCK	10.201495954000015	13.579718988538685
SCAPER	10.185103385000014	13.55789802409151
CACNA1C	10.182739315000013	13.55475109285574
KDM5C	10.181412065000012	13.552984324324063
KRT74	10.168082406000012	13.535240551817632
PRKG1	10.168082406000012	13.535240551817632
SLC39A14	10.168082406000012	13.535240551817632
SETX	10.166246255000011	13.532796359837068
SLC52A2	10.16509550500001	13.531264539239723
ANKLE2	10.16445365600001	13.530410142091265
DBT	10.15176280600001	13.513516720037991
CPT1A	10.151120957000009	13.512662322889534
ALOX5AP	10.149779807000009	13.510877051376063
KCNE3	10.149779807000009	13.510877051376063
WHCR	10.149779807000009	13.510877051376063
ERCC2	10.138194907000006	13.495455814410452
ADCY5	10.124328237000004	13.476997199835106
MECR	10.115066237000004	13.464668090669257
EFHC1	10.111939207000004	13.460505545405285
PEX10	8.418248077000005	11.205948987966053
IL1RAPL1	8.411412466000003	11.196849765958463
KCNQ1	8.367630766000005	11.138569766091642
SLC35A1	8.366447205000004	11.136994269139207
MINPP1	8.365119955000003	11.135227500607531
PCDH19	8.365119955000003	11.135227500607531
TNFRSF13B	7.367359892000001	9.807059422648926
